time,nr_nl.I1.phi,nr_nl.I1.der(phi),nr_nl.I1.flange_a.phi,nr_nl.I1.flange_a.tau,nr_nl.I1.flange_b.phi,nr_nl.I1.flange_b.tau,nr_nl.I1.w,nr_nl.I1.der(w),nr_nl.I1.a,nr_nl.I2.phi,nr_nl.I2.der(phi),nr_nl.I2.flange_a.phi,nr_nl.I2.flange_a.tau,nr_nl.I2.flange_b.phi,nr_nl.I2.w,nr_nl.I2.der(w),nr_nl.I2.a,nr_nl.torque.tau,nr_nl.torque.inPort.signal[1],nr_nl.torque.flange_b.phi,nr_nl.torque.flange_b.tau,nr_nl.signal.outPort.signal[1],nr_nl.signal.y[1],nr_nl.backlash.phi_rel,nr_nl.backlash.der(phi_rel),nr_nl.backlash.tau,nr_nl.backlash.flange_a.phi,nr_nl.backlash.flange_a.tau,nr_nl.backlash.flange_b.phi,nr_nl.backlash.flange_b.tau,r_nl.I1.phi,r_nl.I1.der(phi),r_nl.I1.flange_a.phi,r_nl.I1.flange_a.tau,r_nl.I1.flange_b.phi,r_nl.I1.flange_b.tau,r_nl.I1.w,r_nl.I1.der(w),r_nl.I1.a,r_nl.I2.phi,r_nl.I2.der(phi),r_nl.I2.flange_a.phi,r_nl.I2.flange_a.tau,r_nl.I2.flange_b.phi,r_nl.I2.flange_b.tau,r_nl.I2.w,r_nl.I2.der(w),r_nl.I2.a,r_nl.torque.tau,r_nl.torque.inPort.signal[1],r_nl.torque.flange_b.phi,r_nl.torque.flange_b.tau,r_nl.signal.outPort.signal[1],r_nl.signal.y[1],r_nl.backlash.phi_rel,r_nl.backlash.der(phi_rel),r_nl.backlash.tau,r_nl.backlash.flange_a.phi,r_nl.backlash.flange_a.tau,r_nl.backlash.flange_b.phi,r_nl.backlash.flange_b.tau,r_nl.gear.flange_a.phi,r_nl.gear.flange_a.tau,r_nl.gear.flange_b.phi,r_nl.gear.flange_b.tau,r_nl.gear.tau_support,r_nl.gear.phi_a,r_nl.gear.phi_b,r_nl.I3.phi,r_nl.I3.der(phi),r_nl.I3.flange_a.phi,r_nl.I3.flange_a.tau,r_nl.I3.flange_b.phi,r_nl.I3.w,r_nl.I3.der(w),r_nl.I3.a,nr_cor.I1.phi,nr_cor.I1.der(phi),nr_cor.I1.flange_a.phi,nr_cor.I1.flange_a.tau,nr_cor.I1.flange_b.phi,nr_cor.I1.w,nr_cor.I1.der(w),nr_cor.I1.a,nr_cor.I2.phi,nr_cor.I2.der(phi),nr_cor.I2.flange_a.phi,nr_cor.I2.flange_b.phi,nr_cor.I2.w,nr_cor.I2.der(w),nr_cor.I2.a,nr_cor.torque.tau,nr_cor.torque.inPort.signal[1],nr_cor.torque.flange_b.phi,nr_cor.torque.flange_b.tau,nr_cor.signal.outPort.signal[1],nr_cor.signal.y[1],nr_cor.backlash.phi_rel,nr_cor.backlash.flange_a.phi,nr_cor.backlash.flange_a.der(phi),nr_cor.backlash.flange_b.phi,nr_cor.backlash.flange_b.der(phi),r_cor.I1.phi,r_cor.I1.der(phi),r_cor.I1.flange_a.phi,r_cor.I1.flange_a.tau,r_cor.I1.flange_b.phi,r_cor.I1.w,r_cor.I1.der(w),r_cor.I1.a,r_cor.I2.phi,r_cor.I2.der(phi),r_cor.I2.flange_a.phi,r_cor.I2.flange_b.phi,r_cor.I2.flange_b.tau,r_cor.I2.w,r_cor.I2.der(w),r_cor.I2.a,r_cor.torque.tau,r_cor.torque.inPort.signal[1],r_cor.torque.flange_b.phi,r_cor.torque.flange_b.tau,r_cor.signal.outPort.signal[1],r_cor.signal.y[1],r_cor.backlash.phi_rel,r_cor.backlash.flange_a.phi,r_cor.backlash.flange_a.der(phi),r_cor.backlash.flange_b.phi,r_cor.backlash.flange_b.der(phi),r_cor.gear.flange_a.phi,r_cor.gear.flange_a.tau,r_cor.gear.flange_b.phi,r_cor.gear.flange_b.tau,r_cor.gear.tau_support,r_cor.gear.phi_a,r_cor.gear.phi_b,r_cor.I3.phi,r_cor.I3.der(phi),r_cor.I3.flange_a.phi,r_cor.I3.flange_a.tau,r_cor.I3.flange_b.phi,r_cor.I3.w,r_cor.I3.der(w),r_cor.I3.a
0.742,0.032242414,-0.0029680075,0.032242414,-0.998737,0.032242414,0.0,-0.0029680075,-0.998737,-0.998737,0.036981437,0.05670176,0.036981437,-0.0,0.036981437,0.05670176,-0.0,-0.0,-0.998737,-0.998737,0.032242414,0.998737,-0.998737,-0.998737,0.004739023,0.05966977,0.0,0.032242414,-0.0,0.036981437,0.0,0.032242414,-0.0029680075,0.032242414,-0.998737,0.032242414,0.0,-0.0029680075,-0.998737,-0.998737,0.036981437,0.05670176,0.036981437,-0.0,0.036981437,0.0,0.05670176,-0.0,-0.0,-0.998737,-0.998737,0.032242414,0.998737,-0.998737,-0.998737,0.004739023,0.05966977,0.0,0.032242414,-0.0,0.036981437,0.0,0.036981437,-0.0,0.036981437,0.0,-0.0,0.036981437,0.036981437,0.036981437,0.05670176,0.036981437,-0.0,0.036981437,0.05670176,-0.0,-0.0,0.03370835,0.019377386,0.03370835,-0.998737,0.03370835,0.019377386,-0.998737,-0.998737,0.03649279,0.049253296,0.03649279,0.03649279,0.049253296,0.0,0.0,-0.998737,-0.998737,0.03370835,0.998737,-0.998737,-0.998737,0.0027844408,0.03370835,0.019377386,0.03649279,0.049253296,0.045872614,0.035795152,0.045872614,-0.998737,0.045872614,0.035795152,-0.998737,-0.998737,0.048657052,0.065671064,0.048657052,0.048657052,0.0,0.065671064,0.0,0.0,-0.998737,-0.998737,0.045872614,0.998737,-0.998737,-0.998737,0.0027844408,0.045872614,0.035795152,0.048657052,0.065671064,0.048657052,-0.0,0.048657052,0.0,-0.0,0.048657052,0.048657052,0.048657052,0.065671064,0.048657052,-0.0,0.048657052,0.065671064,0.0,0.0
0.744,0.03223472,-0.004962844,0.03223472,-0.99928945,0.03223472,0.0,-0.004962844,-0.99928945,-0.99928945,0.03709484,0.05670176,0.03709484,-0.0,0.03709484,0.05670176,-0.0,-0.0,-0.99928945,-0.99928945,0.03223472,0.99928945,-0.99928945,-0.99928945,0.0048601204,0.061664604,0.0,0.03223472,-0.0,0.03709484,0.0,0.03223472,-0.0049628434,0.03223472,-0.99928945,0.03223472,0.0,-0.0049628434,-0.99928945,-0.99928945,0.03709484,0.05670176,0.03709484,-0.0,0.03709484,0.0,0.05670176,-0.0,-0.0,-0.99928945,-0.99928945,0.03223472,0.99928945,-0.99928945,-0.99928945,0.0048601204,0.061664604,0.0,0.03223472,-0.0,0.03709484,0.0,0.03709484,-0.0,0.03709484,0.0,-0.0,0.03709484,0.03709484,0.03709484,0.05670176,0.03709484,-0.0,0.03709484,0.05670176,-0.0,-0.0,0.033745345,0.01738255,0.033745345,-0.99928945,0.033745345,0.01738255,-0.99928945,-0.99928945,0.036591295,0.049253296,0.036591295,0.036591295,0.049253296,0.0,0.0,-0.99928945,-0.99928945,0.033745345,0.99928945,-0.99928945,-0.99928945,0.0028459504,0.033745345,0.01738255,0.036591295,0.049253296,0.045942444,0.033800315,0.045942444,-0.99928945,0.045942444,0.033800315,-0.99928945,-0.99928945,0.048788395,0.065671064,0.048788395,0.048788395,0.0,0.065671064,0.0,0.0,-0.99928945,-0.99928945,0.045942444,0.99928945,-0.99928945,-0.99928945,0.0028459504,0.045942444,0.033800315,0.048788395,0.065671064,0.048788395,-0.0,0.048788395,0.0,-0.0,0.048788395,0.048788395,0.048788395,0.065671064,0.048788395,-0.0,0.048788395,0.065671064,0.0,0.0
0.746,0.032223053,-0.0069591505,0.032223053,-0.9996842,0.032223053,0.0,-0.0069591505,-0.9996842,-0.9996842,0.037208244,0.05670176,0.037208244,-0.0,0.037208244,0.05670176,-0.0,-0.0,-0.9996842,-0.9996842,0.032223053,0.9996842,-0.9996842,-0.9996842,0.00498519,0.06366091,0.0,0.032223053,-0.0,0.037208244,0.0,0.032223053,-0.00695915,0.032223053,-0.9996842,0.032223053,0.0,-0.00695915,-0.9996842,-0.9996842,0.037208244,0.05670176,0.037208244,-0.0,0.037208244,0.0,0.05670176,-0.0,-0.0,-0.9996842,-0.9996842,0.032223053,0.9996842,-0.9996842,-0.9996842,0.00498519,0.06366091,0.0,0.032223053,-0.0,0.037208244,0.0,0.037208244,-0.0,0.037208244,0.0,-0.0,0.037208244,0.037208244,0.037208244,0.05670176,0.037208244,-0.0,0.037208244,0.05670176,-0.0,-0.0,0.03377837,0.015386243,0.03377837,-0.9996842,0.03377837,0.015386243,-0.9996842,-0.9996842,0.036689803,0.049253296,0.036689803,0.036689803,0.049253296,0.0,0.0,-0.9996842,-0.9996842,0.03377837,0.9996842,-0.9996842,-0.9996842,0.0029114324,0.03377837,0.015386243,0.036689803,0.049253296,0.046008304,0.03180401,0.046008304,-0.9996842,0.046008304,0.03180401,-0.9996842,-0.9996842,0.048919737,0.065671064,0.048919737,0.048919737,0.0,0.065671064,0.0,0.0,-0.9996842,-0.9996842,0.046008304,0.9996842,-0.9996842,-0.9996842,0.0029114324,0.046008304,0.03180401,0.048919737,0.065671064,0.048919737,-0.0,0.048919737,0.0,-0.0,0.048919737,0.048919737,0.048919737,0.065671064,0.048919737,-0.0,0.048919737,0.065671064,0.0,0.0
0.7462327,0.032221437,-0.007191503,0.032221437,-0.99971986,0.032221437,0.0,-0.007191503,-0.99971986,-0.99971986,0.037221435,0.05670176,0.037221435,-0.0,0.037221435,0.05670176,-0.0,-0.0,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,0.0,0.032221437,-0.0,0.037221435,0.0,0.032221437,-0.007191503,0.032221437,-0.99971986,0.032221437,0.0,-0.007191503,-0.99971986,-0.99971986,0.037221435,0.05670176,0.037221435,-0.0,0.037221435,0.0,0.05670176,-0.0,-0.0,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,0.0,0.032221437,-0.0,0.037221435,0.0,0.037221435,-0.0,0.037221435,0.0,-0.0,0.037221435,0.037221435,0.037221435,0.05670176,0.037221435,-0.0,0.037221435,0.05670176,-0.0,-0.0,0.033781957,0.0151538905,0.033781957,-0.99971986,0.033781957,0.0151538905,-0.99971986,-0.99971986,0.036701266,0.049253296,0.036701266,0.036701266,0.049253296,0.0,0.0,-0.99971986,-0.99971986,0.033781957,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.033781957,0.0151538905,0.036701266,0.049253296,0.04601571,0.031571656,0.04601571,-0.99971986,0.04601571,0.031571656,-0.99971986,-0.99971986,0.04893502,0.065671064,0.04893502,0.04893502,0.0,0.065671064,0.0,0.0,-0.99971986,-0.99971986,0.04601571,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.04601571,0.031571656,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.0,-0.0,0.04893502,0.04893502,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.065671064,0.0,0.0
0.7462327,0.032221437,-0.007191503,0.032221437,-0.99971986,0.032221437,2.4350313e-09,-0.007191503,-0.99971986,-0.99971986,0.037221435,0.05670176,0.037221435,-2.4350313e-09,0.037221435,0.05670176,-8.116771e-10,-8.116771e-10,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,2.4350313e-09,0.032221437,-2.4350313e-09,0.037221435,2.4350313e-09,0.032221437,-0.007191503,0.032221437,-0.99971986,0.032221437,0.0,-0.007191503,-0.99971986,-0.99971986,0.037221435,0.05670176,0.037221435,-0.0,0.037221435,0.0,0.05670176,-0.0,-0.0,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,0.0,0.032221437,-0.0,0.037221435,0.0,0.037221435,-0.0,0.037221435,0.0,-0.0,0.037221435,0.037221435,0.037221435,0.05670176,0.037221435,-0.0,0.037221435,0.05670176,-0.0,-0.0,0.033781957,0.0151538905,0.033781957,-0.99971986,0.033781957,0.0151538905,-0.99971986,-0.99971986,0.036701266,0.049253296,0.036701266,0.036701266,0.049253296,0.0,0.0,-0.99971986,-0.99971986,0.033781957,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.033781957,0.0151538905,0.036701266,0.049253296,0.04601571,0.031571656,0.04601571,-0.99971986,0.04601571,0.031571656,-0.99971986,-0.99971986,0.04893502,0.065671064,0.04893502,0.04893502,0.0,0.065671064,0.0,0.0,-0.99971986,-0.99971986,0.04601571,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.04601571,0.031571656,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.0,-0.0,0.04893502,0.04893502,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.065671064,0.0,0.0
0.7462327,0.032221437,-0.007191505,0.032221437,-0.99971986,0.032221437,1.0316517e-05,-0.007191505,-0.99970955,-0.99970955,0.03722144,0.05670176,0.03722144,-1.0316517e-05,0.03722144,0.05670176,-3.4388388e-06,-3.4388388e-06,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,1.0316517e-05,0.032221437,-1.0316517e-05,0.03722144,1.0316517e-05,0.032221437,-0.007191505,0.032221437,-0.99971986,0.032221437,0.0,-0.007191505,-0.99971986,-0.99971986,0.03722144,0.05670176,0.03722144,-0.0,0.03722144,0.0,0.05670176,-0.0,-0.0,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,0.0,0.032221437,-0.0,0.03722144,0.0,0.03722144,-0.0,0.03722144,0.0,-0.0,0.03722144,0.03722144,0.03722144,0.05670176,0.03722144,-0.0,0.03722144,0.05670176,-0.0,-0.0,0.033781957,0.015153889,0.033781957,-0.99971986,0.033781957,0.015153889,-0.99971986,-0.99971986,0.036701266,0.049253296,0.036701266,0.036701266,0.049253296,0.0,0.0,-0.99971986,-0.99971986,0.033781957,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.033781957,0.015153889,0.036701266,0.049253296,0.04601571,0.031571653,0.04601571,-0.99971986,0.04601571,0.031571653,-0.99971986,-0.99971986,0.04893502,0.065671064,0.04893502,0.04893502,0.0,0.065671064,0.0,0.0,-0.99971986,-0.99971986,0.04601571,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.04601571,0.031571653,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.0,-0.0,0.04893502,0.04893502,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.065671064,0.0,0.0
0.7462327,0.032221437,-0.007191505,0.032221437,-0.99971986,0.032221437,1.0316517e-05,-0.007191505,-0.99970955,-0.99970955,0.03722144,0.05670176,0.03722144,-1.0316517e-05,0.03722144,0.05670176,-3.4388388e-06,-3.4388388e-06,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,1.0316517e-05,0.032221437,-1.0316517e-05,0.03722144,1.0316517e-05,0.032221437,-0.007191505,0.032221437,-0.99971986,0.032221437,1.0000001e-05,-0.007191505,-0.99970984,-0.99970984,0.03722144,0.05670176,0.03722144,-1.0000001e-05,0.03722144,3.3333333e-06,0.05670176,-3.3333333e-06,-3.3333333e-06,-0.99971986,-0.99971986,0.032221437,0.99971986,-0.99971986,-0.99971986,0.005,0.063893266,1.0000001e-05,0.032221437,-1.0000001e-05,0.03722144,1.0000001e-05,0.03722144,-3.3333333e-06,0.03722144,3.3333333e-06,-0.0,0.03722144,0.03722144,0.03722144,0.05670176,0.03722144,-3.3333333e-06,0.03722144,0.05670176,-3.3333333e-06,-3.3333333e-06,0.033781957,0.015153889,0.033781957,-0.99971986,0.033781957,0.015153889,-0.99971986,-0.99971986,0.036701266,0.049253296,0.036701266,0.036701266,0.049253296,0.0,0.0,-0.99971986,-0.99971986,0.033781957,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.033781957,0.015153889,0.036701266,0.049253296,0.04601571,0.031571653,0.04601571,-0.99971986,0.04601571,0.031571653,-0.99971986,-0.99971986,0.04893502,0.065671064,0.04893502,0.04893502,0.0,0.065671064,0.0,0.0,-0.99971986,-0.99971986,0.04601571,0.99971986,-0.99971986,-0.99971986,0.0029193095,0.04601571,0.031571653,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.0,-0.0,0.04893502,0.04893502,0.04893502,0.065671064,0.04893502,-0.0,0.04893502,0.065671064,0.0,0.0
0.748,0.03221394,0.0005421186,0.03221394,-0.999921,0.03221394,10.54452,0.0005421186,9.5446,9.5446,0.03731939,0.05353489,0.03731939,-10.54452,0.03731939,0.05353489,-3.5148401,-3.5148401,-0.999921,-0.999921,0.03221394,0.999921,-0.999921,-0.999921,0.005105445,0.052992772,10.54452,0.03221394,-10.54452,0.03731939,10.54452,0.03221394,0.0005421181,0.03221394,-0.999921,0.03221394,10.54452,0.0005421181,9.5446,9.5446,0.03731939,0.05353489,0.03731939,-10.54452,0.03731939,3.5148401,0.05353489,-3.5148401,-3.5148401,-0.999921,-0.999921,0.03221394,0.999921,-0.999921,-0.999921,0.005105445,0.052992772,10.54452,0.03221394,-10.54452,0.03731939,10.54452,0.03731939,-3.5148401,0.03731939,3.5148401,-0.0,0.03731939,0.03731939,0.03731939,0.05353489,0.03731939,-3.5148401,0.03731939,0.05353489,-3.5148401,-3.5148401,0.033807173,0.013386897,0.033807173,-0.999921,0.033807173,0.013386897,-0.999921,-0.999921,0.03678831,0.049253296,0.03678831,0.03678831,0.049253296,0.0,0.0,-0.999921,-0.999921,0.033807173,0.999921,-0.999921,-0.999921,0.002981135,0.033807173,0.013386897,0.03678831,0.049253296,0.046069946,0.029804662,0.046069946,-0.999921,0.046069946,0.029804662,-0.999921,-0.999921,0.04905108,0.065671064,0.04905108,0.04905108,0.0,0.065671064,0.0,0.0,-0.999921,-0.999921,0.046069946,0.999921,-0.999921,-0.999921,0.002981135,0.046069946,0.029804662,0.04905108,0.065671064,0.04905108,-0.0,0.04905108,0.0,-0.0,0.04905108,0.04905108,0.04905108,0.065671064,0.04905108,-0.0,0.04905108,0.065671064,0.0,0.0
0.75,0.032241046,0.02739602,0.032241046,-1.0,0.032241046,17.607271,0.02739602,16.607271,16.607271,0.037417118,0.043916944,0.037417118,-17.607271,0.037417118,0.043916944,-5.8690906,-5.8690906,-1.0,-1.0,0.032241046,1.0,-1.0,-1.0,0.005176073,0.016520927,17.607271,0.032241046,-17.607271,0.037417118,17.607271,0.032241046,0.027396018,0.032241046,-1.0,0.032241046,17.607271,0.027396018,16.607271,16.607271,0.037417118,0.043916944,0.037417118,-17.607271,0.037417118,5.8690906,0.043916944,-5.8690906,-5.8690906,-1.0,-1.0,0.032241046,1.0,-1.0,-1.0,0.005176073,0.016520927,17.607271,0.032241046,-17.607271,0.037417118,17.607271,0.037417118,-5.8690906,0.037417118,5.8690906,-0.0,0.037417118,0.037417118,0.037417118,0.043916944,0.037417118,-5.8690906,0.037417118,0.043916944,-5.8690906,-5.8690906,0.03383195,0.011386963,0.03383195,-1.0,0.03383195,0.011386963,-1.0,-1.0,0.036886815,0.049253296,0.036886815,0.036886815,0.049253296,0.0,0.0,-1.0,-1.0,0.03383195,1.0,-1.0,-1.0,0.0030548675,0.03383195,0.011386963,0.036886815,0.049253296,0.046127554,0.027804729,0.046127554,-1.0,0.046127554,0.027804729,-1.0,-1.0,0.049182422,0.065671064,0.049182422,0.049182422,0.0,0.065671064,0.0,0.0,-1.0,-1.0,0.046127554,1.0,-1.0,-1.0,0.0030548675,0.046127554,0.027804729,0.049182422,0.065671064,0.049182422,-0.0,0.049182422,0.0,-0.0,0.049182422,0.049182422,0.049182422,0.065671064,0.049182422,-0.0,0.049182422,0.065671064,0.0,0.0
0.752,0.03233124,0.0602377,0.03233124,-0.999921,0.03233124,16.121048,0.0602377,15.121127,15.121127,0.037492447,0.032303073,0.037492447,-16.121048,0.037492447,0.032303073,-5.3736825,-5.3736825,-0.999921,-0.999921,0.03233124,0.999921,-0.999921,-0.999921,0.0051612104,-0.027934626,16.121048,0.03233124,-16.121048,0.037492447,16.121048,0.03233124,0.0602377,0.03233124,-0.999921,0.03233124,16.121048,0.0602377,15.121127,15.121127,0.037492447,0.032303073,0.037492447,-16.121048,0.037492447,5.3736825,0.032303073,-5.3736825,-5.3736825,-0.999921,-0.999921,0.03233124,0.999921,-0.999921,-0.999921,0.0051612104,-0.027934624,16.121048,0.03233124,-16.121048,0.037492447,16.121048,0.037492447,-5.3736825,0.037492447,5.3736825,-0.0,0.037492447,0.037492447,0.037492447,0.032303073,0.037492447,-5.3736825,0.037492447,0.032303073,-5.3736825,-5.3736825,0.033852614,0.0093870275,0.033852614,-0.999921,0.033852614,0.0093870275,-0.999921,-0.999921,0.036985323,0.049253296,0.036985323,0.036985323,0.049253296,0.0,0.0,-0.999921,-0.999921,0.033852614,0.999921,-0.999921,-0.999921,0.0031327105,0.033852614,0.0093870275,0.036985323,0.049253296,0.046181053,0.025804793,0.046181053,-0.999921,0.046181053,0.025804793,-0.999921,-0.999921,0.049313765,0.065671064,0.049313765,0.049313765,0.0,0.065671064,0.0,0.0,-0.999921,-0.999921,0.046181053,0.999921,-0.999921,-0.999921,0.0031327105,0.046181053,0.025804793,0.049313765,0.065671064,0.049313765,-0.0,0.049313765,0.0,-0.0,0.049313765,0.049313765,0.049313765,0.065671064,0.049313765,-0.0,0.049313765,0.065671064,0.0,0.0
0.754,0.032476626,0.082019724,0.032476626,-0.9996842,0.032476626,7.1437526,0.082019724,6.1440682,6.1440682,0.037548065,0.024375858,0.037548065,-7.1437526,0.037548065,0.024375858,-2.3812509,-2.3812509,-0.9996842,-0.9996842,0.032476626,0.9996842,-0.9996842,-0.9996842,0.0050714375,-0.057643868,7.1437526,0.032476626,-7.1437526,0.037548065,7.1437526,0.032476626,0.082019724,0.032476626,-0.9996842,0.032476626,7.143753,0.082019724,6.1440687,6.1440687,0.037548065,0.024375858,0.037548065,-7.143753,0.037548065,2.3812509,0.024375858,-2.3812509,-2.3812509,-0.9996842,-0.9996842,0.032476626,0.9996842,-0.9996842,-0.9996842,0.0050714375,-0.057643868,7.143753,0.032476626,-7.143753,0.037548065,7.143753,0.037548065,-2.3812509,0.037548065,2.3812509,-0.0,0.037548065,0.037548065,0.037548065,0.024375858,0.037548065,-2.3812509,0.037548065,0.024375858,-2.3812509,-2.3812509,0.03386933,0.0073874067,0.03386933,-0.9996842,0.03386933,0.0073874067,-0.9996842,-0.9996842,0.03708383,0.049253296,0.03708383,0.03708383,0.049253296,0.0,0.0,-0.9996842,-0.9996842,0.03386933,0.9996842,-0.9996842,-0.9996842,0.0032145006,0.03386933,0.0073874067,0.03708383,0.049253296,0.046230607,0.023805173,0.046230607,-0.9996842,0.046230607,0.023805173,-0.9996842,-0.9996842,0.049445108,0.065671064,0.049445108,0.049445108,0.0,0.065671064,0.0,0.0,-0.9996842,-0.9996842,0.046230607,0.9996842,-0.9996842,-0.9996842,0.0032145006,0.046230607,0.023805173,0.049445108,0.065671064,0.049445108,-0.0,0.049445108,0.0,-0.0,0.049445108,0.049445108,0.049445108,0.065671064,0.049445108,-0.0,0.049445108,0.065671064,0.0,0.0
0.7551882,0.032576114,0.0850541,0.032576114,-0.99946874,0.032576114,-1e-05,0.0850541,-0.9994787,-0.9994787,0.037576117,0.022968495,0.037576117,1e-05,0.037576117,0.022968495,3.3333333e-06,3.3333333e-06,-0.99946874,-0.99946874,0.032576114,0.99946874,-0.99946874,-0.99946874,0.005,-0.062085602,-1e-05,0.032576114,1e-05,0.037576117,-1e-05,0.032576114,0.0850541,0.032576114,-0.99946874,0.032576114,-9.693115e-06,0.0850541,-0.9994784,-0.9994784,0.037576117,0.022968495,0.037576117,9.693115e-06,0.037576117,-3.2310386e-06,0.022968495,3.2310386e-06,3.2310386e-06,-0.99946874,-0.99946874,0.032576114,0.99946874,-0.99946874,-0.99946874,0.005,-0.062085602,-9.693115e-06,0.032576114,9.693115e-06,0.037576117,-9.693115e-06,0.037576117,3.2310386e-06,0.037576117,-3.2310386e-06,-0.0,0.037576117,0.037576117,0.037576117,0.022968495,0.037576117,3.2310386e-06,0.037576117,0.022968495,3.2310386e-06,3.2310386e-06,0.033877403,0.0061996956,0.033877403,-0.99946874,0.033877403,0.0061996956,-0.99946874,-0.99946874,0.037142355,0.049253296,0.037142355,0.037142355,0.049253296,0.0,0.0,-0.99946874,-0.99946874,0.033877403,0.99946874,-0.99946874,-0.99946874,0.0032649525,0.033877403,0.0061996956,0.037142355,0.049253296,0.046258185,0.022617461,0.046258185,-0.99946874,0.046258185,0.022617461,-0.99946874,-0.99946874,0.049523138,0.065671064,0.049523138,0.049523138,0.0,0.065671064,0.0,0.0,-0.99946874,-0.99946874,0.046258185,0.99946874,-0.99946874,-0.99946874,0.0032649525,0.046258185,0.022617461,0.049523138,0.065671064,0.049523138,-0.0,0.049523138,0.0,-0.0,0.049523138,0.049523138,0.049523138,0.065671064,0.049523138,-0.0,0.049523138,0.065671064,0.0,0.0
0.7551882,0.032576114,0.0850541,0.032576114,-0.99946874,0.032576114,0.0,0.0850541,-0.99946874,-0.99946874,0.037576117,0.022968495,0.037576117,-0.0,0.037576117,0.022968495,-0.0,-0.0,-0.99946874,-0.99946874,0.032576114,0.99946874,-0.99946874,-0.99946874,0.005,-0.062085602,0.0,0.032576114,-0.0,0.037576117,0.0,0.032576114,0.0850541,0.032576114,-0.99946874,0.032576114,0.0,0.0850541,-0.99946874,-0.99946874,0.037576117,0.022968495,0.037576117,-0.0,0.037576117,0.0,0.022968495,-0.0,-0.0,-0.99946874,-0.99946874,0.032576114,0.99946874,-0.99946874,-0.99946874,0.005,-0.062085602,0.0,0.032576114,-0.0,0.037576117,0.0,0.037576117,-0.0,0.037576117,0.0,-0.0,0.037576117,0.037576117,0.037576117,0.022968495,0.037576117,-0.0,0.037576117,0.022968495,-0.0,-0.0,0.033877403,0.0061996956,0.033877403,-0.99946874,0.033877403,0.0061996956,-0.99946874,-0.99946874,0.037142355,0.049253296,0.037142355,0.037142355,0.049253296,0.0,0.0,-0.99946874,-0.99946874,0.033877403,0.99946874,-0.99946874,-0.99946874,0.0032649525,0.033877403,0.0061996956,0.037142355,0.049253296,0.046258185,0.022617461,0.046258185,-0.99946874,0.046258185,0.022617461,-0.99946874,-0.99946874,0.049523138,0.065671064,0.049523138,0.049523138,0.0,0.065671064,0.0,0.0,-0.99946874,-0.99946874,0.046258185,0.99946874,-0.99946874,-0.99946874,0.0032649525,0.046258185,0.022617461,0.049523138,0.065671064,0.049523138,-0.0,0.049523138,0.0,-0.0,0.049523138,0.049523138,0.049523138,0.065671064,0.049523138,-0.0,0.049523138,0.065671064,0.0,0.0
